Voltage,Current,Power,Energy,Frequency,PF
225.0000,0.1650,26.8000,0.2080,50.0000,0.7200
225.0000,0.1650,27.2000,0.2080,50.0000,0.7300
225.0000,0.1610,26.9000,0.2080,50.0000,0.7400
225.0000,0.1670,27.8000,0.2080,50.0000,0.7400
225.0000,0.1760,28.5000,0.2080,50.0000,0.7200
225.0000,0.1690,28.8000,0.2080,50.0000,0.7600
225.0000,0.1640,28.3000,0.2080,50.0000,0.7700
225.0000,0.1740,27.7000,0.2080,50.0000,0.7100
225.0000,0.1650,26.8000,0.2080,50.0000,0.7200
225.0000,0.1640,27.0000,0.2080,50.0000,0.7300
225.0000,0.1720,28.2000,0.2080,50.0000,0.7300
225.0000,0.1720,27.8000,0.2080,50.0000,0.7200
225.0000,0.1720,28.4000,0.2080,50.0000,0.7300
225.0000,0.1690,28.4000,0.2080,50.0000,0.7500
225.0000,0.1620,27.4000,0.2080,50.0000,0.7500
