Voltage,Current,Power,Energy,Frequency,PF
230.0000,0.1600,26.0000,0.3710,50.0000,0.7100
230.0000,0.1620,27.2000,0.3710,50.0000,0.7300
230.0000,0.1610,26.2000,0.3710,50.0000,0.7100
230.0000,0.1610,26.5000,0.3710,50.0000,0.7200
230.0000,0.1680,27.2000,0.3710,50.0000,0.7000
230.0000,0.1600,26.9000,0.3710,50.0000,0.7300
230.0000,0.1650,27.4000,0.3710,50.0000,0.7200
230.0000,0.1600,27.2000,0.3710,49.9000,0.7400
230.0000,0.1710,27.7000,0.3710,50.0000,0.7000
230.0000,0.1650,27.2000,0.3710,50.0000,0.7200
230.0000,0.1580,27.3000,0.3710,50.0000,0.7500
230.0000,0.1630,27.2000,0.3710,50.0000,0.7300
230.0000,0.1620,26.9000,0.3710,50.0000,0.7200
230.0000,0.1680,28.1000,0.3710,50.0000,0.7300
230.0000,0.1680,27.7000,0.3710,50.0000,0.7200
230.0000,0.1650,27.9000,0.3710,50.0000,0.7300
230.0000,0.1690,27.5000,0.3710,50.0000,0.7100
230.0000,0.1580,27.6000,0.3710,50.0000,0.7600
230.0000,0.1690,27.7000,0.3710,50.0000,0.7100
230.0000,0.1670,27.7000,0.3720,50.0000,0.7200
230.0000,0.1680,27.5000,0.3720,50.0000,0.7100
230.0000,0.1610,28.3000,0.3720,50.0000,0.7600
230.0000,0.1570,26.9000,0.3720,50.0000,0.7500
230.0000,0.1650,27.0000,0.3720,50.0000,0.7100
230.0000,0.1660,27.6000,0.3720,50.0000,0.7200
230.0000,0.1630,27.2000,0.3720,50.0000,0.7200
230.0000,0.1620,27.3000,0.3720,50.0000,0.7300
230.0000,0.1610,26.8000,0.3720,50.0000,0.7200
230.0000,0.1620,26.8000,0.3720,50.0000,0.7200
230.0000,0.1610,27.1000,0.3720,50.0000,0.7300
230.0000,0.1650,27.1000,0.3720,50.0000,0.7100
230.0000,0.1620,27.4000,0.3720,50.0000,0.7400
230.0000,0.1690,27.7000,0.3720,49.9000,0.7100
230.0000,0.1660,26.9000,0.3720,49.9000,0.7000
231.0000,0.1630,27.7000,0.3720,50.0000,0.7400
230.0000,0.1560,26.7000,0.3720,50.0000,0.7400
230.0000,0.1650,27.7000,0.3720,50.0000,0.7300
230.0000,0.1640,27.0000,0.3720,50.0000,0.7200
230.0000,0.1680,26.6000,0.3720,50.0000,0.6900
230.0000,0.1560,26.2000,0.3720,50.0000,0.7300
230.0000,0.1680,27.4000,0.3720,50.0000,0.7100
230.0000,0.1660,27.6000,0.3720,50.0000,0.7200
230.0000,0.1580,26.2000,0.3720,50.0000,0.7200
230.0000,0.1680,27.3000,0.3720,50.0000,0.7100
230.0000,0.1640,26.3000,0.3720,50.0000,0.7000
230.0000,0.1570,26.4000,0.3720,50.0000,0.7300
230.0000,0.1680,26.9000,0.3720,50.0000,0.7000
230.0000,0.1620,27.1000,0.3720,50.0000,0.7300
230.0000,0.1630,26.8000,0.3720,50.0000,0.7100
230.0000,0.1610,27.7000,0.3720,50.0000,0.7500
230.0000,0.1580,26.9000,0.3720,50.0000,0.7400
230.0000,0.1680,27.3000,0.3720,50.0000,0.7100
230.0000,0.1650,27.0000,0.3720,50.0000,0.7100
230.0000,0.1710,28.7000,0.3720,50.0000,0.7300
230.0000,0.1500,25.1000,0.3720,50.0000,0.7300
230.0000,0.1610,27.1000,0.3720,49.9000,0.7300
230.0000,0.1660,27.1000,0.3720,50.0000,0.7100
230.0000,0.1610,26.6000,0.3720,50.0000,0.7200
230.0000,0.1570,27.0000,0.3720,49.9000,0.7500
230.0000,0.1600,27.5000,0.3720,50.0000,0.7500
230.0000,0.1630,26.9000,0.3720,50.0000,0.7200
230.0000,0.1630,27.2000,0.3720,50.0000,0.7300
230.0000,0.1610,26.6000,0.3720,50.0000,0.7200
230.0000,0.1570,26.5000,0.3720,50.0000,0.7300
230.0000,0.1590,26.8000,0.3720,50.0000,0.7300
230.0000,0.1570,26.5000,0.3720,50.0000,0.7300
230.0000,0.1610,27.1000,0.3720,50.0000,0.7300
230.0000,0.1660,27.0000,0.3720,50.0000,0.7100
230.0000,0.1570,27.6000,0.3720,50.0000,0.7600
230.0000,0.1630,27.8000,0.3720,50.0000,0.7400
230.0000,0.1510,25.5000,0.3720,50.0000,0.7300
230.0000,0.1660,27.4000,0.3720,50.0000,0.7200
230.0000,0.1580,26.6000,0.3720,50.0000,0.7300
230.0000,0.1650,27.0000,0.3720,50.0000,0.7100
230.0000,0.1640,27.6000,0.3720,50.0000,0.7300
230.0000,0.1640,26.7000,0.3720,50.0000,0.7100
230.0000,0.1570,27.3000,0.3720,50.0000,0.7600
230.0000,0.1540,26.2000,0.3720,50.0000,0.7400
230.0000,0.1690,27.5000,0.3720,50.0000,0.7100
230.0000,0.1570,26.5000,0.3720,50.0000,0.7300
231.0000,0.1620,27.6000,0.3720,50.0000,0.7400
230.0000,0.1530,26.3000,0.3720,50.0000,0.7500
230.0000,0.1600,28.0000,0.3720,50.0000,0.7600
231.0000,0.1570,27.4000,0.3720,50.0000,0.7600
230.0000,0.1680,26.6000,0.3720,50.0000,0.6900
231.0000,0.1640,27.5000,0.3720,50.0000,0.7300
230.0000,0.1640,26.8000,0.3730,50.0000,0.7100
230.0000,0.1550,26.7000,0.3730,50.0000,0.7500
231.0000,0.1670,27.3000,0.3730,50.0000,0.7100
230.0000,0.1630,26.9000,0.3730,50.0000,0.7200
231.0000,0.1640,27.5000,0.3730,50.0000,0.7300
231.0000,0.1650,27.3000,0.3730,50.0000,0.7200
230.0000,0.1560,27.0000,0.3730,50.0000,0.7500
230.0000,0.1610,27.3000,0.3730,50.0000,0.7400
230.0000,0.1570,26.6000,0.3730,50.0000,0.7400
231.0000,0.1610,27.5000,0.3730,50.0000,0.7400
231.0000,0.1630,27.6000,0.3730,50.0000,0.7300
231.0000,0.1650,27.4000,0.3730,50.0000,0.7200
231.0000,0.1610,26.6000,0.3730,50.0000,0.7200
231.0000,0.1620,27.8000,0.3730,50.0000,0.7400
231.0000,0.1620,26.6000,0.3730,50.0000,0.7100
231.0000,0.1600,26.4000,0.3730,50.0000,0.7100
231.0000,0.1600,27.3000,0.3730,50.0000,0.7400
231.0000,0.1600,26.6000,0.3730,50.0000,0.7200
231.0000,0.1710,27.9000,0.3730,50.0000,0.7100
231.0000,0.1650,27.1000,0.3730,50.0000,0.7100
231.0000,0.1610,27.3000,0.3730,50.0000,0.7300
231.0000,0.1650,27.0000,0.3730,50.0000,0.7100
231.0000,0.1640,27.8000,0.3730,50.0000,0.7300
231.0000,0.1520,26.5000,0.3730,50.0000,0.7500
231.0000,0.1610,27.1000,0.3730,50.0000,0.7300
231.0000,0.1650,26.9000,0.3730,50.0000,0.7100
231.0000,0.1610,27.7000,0.3730,50.0000,0.7400
231.0000,0.1710,27.4000,0.3730,50.0000,0.6900
231.0000,0.1650,27.2000,0.3730,50.0000,0.7100
231.0000,0.1590,26.7000,0.3730,50.0000,0.7300
231.0000,0.1610,27.7000,0.3730,50.0000,0.7500
231.0000,0.1630,27.7000,0.3730,50.0000,0.7400
231.0000,0.1610,26.8000,0.3730,50.0000,0.7200
231.0000,0.1620,27.0000,0.3730,50.0000,0.7200
231.0000,0.1660,27.0000,0.3730,50.0000,0.7000
231.0000,0.1590,27.4000,0.3730,50.0000,0.7500
231.0000,0.1570,26.2000,0.3730,50.0000,0.7200
231.0000,0.1610,26.9000,0.3730,50.0000,0.7200
231.0000,0.1630,27.0000,0.3730,50.0000,0.7200
231.0000,0.1620,26.7000,0.3730,50.0000,0.7100
231.0000,0.1610,26.7000,0.3730,50.0000,0.7200
231.0000,0.1570,26.9000,0.3730,50.0000,0.7400
231.0000,0.1520,26.0000,0.3730,50.0000,0.7400
231.0000,0.1600,26.6000,0.3730,50.0000,0.7200
231.0000,0.1630,26.8000,0.3730,50.0000,0.7100
231.0000,0.1600,27.7000,0.3730,50.0000,0.7500
