Voltage,Current,Power,Energy,Frequency,PF
229.0000,0.3240,63.8000,0.3640,50.0000,0.8600
229.0000,0.3220,63.5000,0.3640,50.0000,0.8600
229.0000,0.3230,63.5000,0.3640,50.0000,0.8600
228.0000,0.3230,63.6000,0.3640,50.0000,0.8600
228.0000,0.3240,63.7000,0.3640,50.0000,0.8600
228.0000,0.3230,63.6000,0.3640,50.0000,0.8600
228.0000,0.3330,65.5000,0.3640,50.0000,0.8600
228.0000,0.3310,65.3000,0.3640,49.9000,0.8700
228.0000,0.3230,63.5000,0.3640,50.0000,0.8600
228.0000,0.3230,63.7000,0.3640,49.9000,0.8700
228.0000,0.3220,63.4000,0.3650,49.9000,0.8600
228.0000,0.3240,63.8000,0.3650,49.9000,0.8600
228.0000,0.3460,68.4000,0.3650,49.9000,0.8700
228.0000,0.3340,65.9000,0.3650,50.0000,0.8700
228.0000,0.3300,65.1000,0.3650,49.9000,0.8700
228.0000,0.3540,69.9000,0.3650,49.9000,0.8700
228.0000,0.3520,69.8000,0.3650,49.9000,0.8700
228.0000,0.3350,66.0000,0.3650,49.9000,0.8700
228.0000,0.3400,67.0000,0.3650,49.9000,0.8700
228.0000,0.3280,64.8000,0.3650,49.9000,0.8700
228.0000,0.3490,69.2000,0.3650,49.9000,0.8700
228.0000,0.3330,65.9000,0.3650,49.9000,0.8700
228.0000,0.3290,64.9000,0.3650,49.9000,0.8700
228.0000,0.3430,67.9000,0.3650,50.0000,0.8700
228.0000,0.3260,64.3000,0.3650,50.0000,0.8600
228.0000,0.3290,64.9000,0.3650,50.0000,0.8600
228.0000,0.3240,63.8000,0.3650,50.0000,0.8600
228.0000,0.3240,63.9000,0.3650,49.9000,0.8700
229.0000,0.3240,63.9000,0.3650,50.0000,0.8600
228.0000,0.3330,65.7000,0.3650,50.0000,0.8600
229.0000,0.3250,64.0000,0.3650,49.9000,0.8600
229.0000,0.3260,64.3000,0.3650,50.0000,0.8600
228.0000,0.3300,65.0000,0.3650,49.9000,0.8600
228.0000,0.3260,64.2000,0.3650,50.0000,0.8600
228.0000,0.3270,64.4000,0.3650,50.0000,0.8600
228.0000,0.3230,63.8000,0.3650,49.9000,0.8700
228.0000,0.3260,64.3000,0.3650,50.0000,0.8600
228.0000,0.3240,63.8000,0.3650,50.0000,0.8600
228.0000,0.3240,63.9000,0.3660,50.0000,0.8600
228.0000,0.3240,63.9000,0.3660,50.0000,0.8600
228.0000,0.3280,64.7000,0.3660,50.0000,0.8600
228.0000,0.3340,65.8000,0.3660,50.0000,0.8600
228.0000,0.3250,63.9000,0.3660,50.0000,0.8600
228.0000,0.3220,63.5000,0.3660,50.0000,0.8600
228.0000,0.3240,63.7000,0.3660,50.0000,0.8600
228.0000,0.3240,63.7000,0.3660,50.0000,0.8600
228.0000,0.3220,63.5000,0.3660,50.0000,0.8600
228.0000,0.3230,63.6000,0.3660,50.0000,0.8600
229.0000,0.3230,63.9000,0.3660,50.0000,0.8600
229.0000,0.3300,65.2000,0.3660,50.0000,0.8600
229.0000,0.3360,66.4000,0.3660,50.0000,0.8600
229.0000,0.3740,74.8000,0.3660,50.0000,0.8700
229.0000,0.3650,72.9000,0.3660,50.0000,0.8700
229.0000,0.3490,69.4000,0.3660,50.0000,0.8700
229.0000,0.3530,70.4000,0.3660,50.0000,0.8700
229.0000,0.3500,69.6000,0.3660,50.0000,0.8700
229.0000,0.3440,68.6000,0.3660,50.0000,0.8700
230.0000,0.3270,64.7000,0.3660,50.0000,0.8600
230.0000,0.3280,64.9000,0.3660,50.0000,0.8600
230.0000,0.3260,64.4000,0.3660,50.0000,0.8600
230.0000,0.3480,69.4000,0.3660,50.0000,0.8700
230.0000,0.3250,64.4000,0.3660,50.0000,0.8600
230.0000,0.3250,64.3000,0.3660,50.0000,0.8600
230.0000,0.3260,64.5000,0.3660,50.0000,0.8600
230.0000,0.3300,65.4000,0.3660,50.0000,0.8600
230.0000,0.3290,65.3000,0.3670,50.0000,0.8600
230.0000,0.3200,63.3000,0.3670,50.0000,0.8600
230.0000,0.3210,63.6000,0.3670,50.0000,0.8600
230.0000,0.3230,64.1000,0.3670,50.0000,0.8600
230.0000,0.3210,63.6000,0.3670,50.0000,0.8600
230.0000,0.3440,67.6000,0.3670,50.0000,0.8500
230.0000,0.3560,69.7000,0.3670,50.0000,0.8500
230.0000,0.3340,66.2000,0.3670,50.0000,0.8600
230.0000,0.3320,65.7000,0.3670,50.0000,0.8600
230.0000,0.3460,67.9000,0.3670,50.0000,0.8500
230.0000,0.3620,71.0000,0.3670,50.0000,0.8500
230.0000,0.3570,70.0000,0.3670,50.0000,0.8500
230.0000,0.3320,65.7000,0.3670,50.0000,0.8600
230.0000,0.3490,68.5000,0.3670,50.0000,0.8500
